,sid,text,A,A_stdzd,B,B_stdzd,C,C_stdzd,D,D_stdzd,E,E_stdzd,stdzd_avg
4810,488295595258699776,RT @PattyArquette: @Mwanders4 @Magniflorious @DollyParton Amazing!!!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4811,452278603515179008,New @dgk on deck today!!!! #dirtygettokids #iLoveHaters #somethingfromNothing #dgk s/o @thekayostore… http://t.co/0TeUFSMk64,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4812,463111781888438274,"RT @adnagam: You may not always end up where you thought you were going,  but you will always end up where you were meant to be.",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4813,451214277903282176,RT @UnrevealedFacts: A Man is Selling Evidence that Nicolas Cage is a vampire for $1 million dollars.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4814,462803521503367168,Amazing shot by Curry!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4815,483821682201600000,Cuz every investment is “@LunDaKus: Like Forreal tho  RT @Blackstar_AJO: Why is being healthy so expensive”,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4816,462867484672929792,New Jersey HS Baseball >> Brick (4) at Brick Memorial (2) - Baseball,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4817,465858652553764865,this is so me and that's the exact face I make haha #repost #tallguys http://t.co/oJP3NTXBFM,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4818,455370891883323392,RT @MediaBuzzFNC: .@SharylAttkisson: in the end it was pretty easy to want to leave because there really wasn't much left for me to do.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4819,492180078608928768,RT @iSpeakGuapanese: #SummerSchemes3 is about to be epic!!!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4820,491923190088605697,"RT @jluv45: For their rock is not as our Rock, even our enemies themselves being judges. (Deuteronomy 32:31 KJV)",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4821,422795695641198592,Today is flying by #perfect,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4822,482561952325963777,A large group of attractive guys are playing kan jam on the beach in front of me #notstaring #maybealittle #yesiam,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4823,481235658879401984,this rewatch of The Wire has been interrupted by a rewatch of Orange is the New Black...because I just read an article...and need to see it.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4824,478221422310215681,@ohsashton @idiotcliffrd yeah i will,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4825,478526113342169088,Make something today...even if it's a mistake.  #HappyMONDAY #LetsGetThisPartyStarted,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4826,474957075190005762,"""Don't let outsiders influence the risk you take"" - Ted Pappas of @bbwhiskey at #oensummit #PDX #startups",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4827,479066545222848512,@KendallDurante just commentating on it all day. That's the fun part,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4828,475271094371241985,RT @NeedMoreLoot: With wildstar out and many #gamedev people playing i'm wondering how much everyones liking telegraphs? might be using sim…,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4829,482770656728064000,RT @positiveplants: don't regret the things u did or wanted in the past!! they helped shape u into who u are today!!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4830,483065910534488064,I want a bae to cuddle,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4831,492627757634162688,Today is gonna be a Good Day 😁🙌☀️,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4832,486927467819458560,@lovingcameltoes lol ah alright:) i was about to be like... 😫,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4833,482261195567546368,#USAvsGER check it out  http://t.co/vQxIiXIADl,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4834,483482140697702400,"See when you write your own music & be original, great things will come your way",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4835,477615349580304384,The new Corvettes >>> #zaaaam.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4836,474612894793871361,PRAY 4 Representatives & speak kindly but Firmly --> DONT FUND Govt Agencies Violating the Constitution: EPA - NSA - DHS - FBI #PJNET #CCOT,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4837,475317105890705408,RT @Iamdjball: Turn Up For Them Bands by @Cityboy330 --http://t.co/1niy89kr0k #RICH #THEMIXTAPECOMING SOON HOSTED BY @IAMDJBALL@TREKUL #AKR…,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4838,477652511101161472,This game is unbelievable #BecauseItsTheCup,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4839,477512350069977088,The #BirthdayBash19 Afterparty is @ #ClubEnclave tomorrow!! #FinalDestination http://t.co/6ttVTSKORN,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4840,483349793616691200,I did it to myself though? RT @_PayMeNoMind_: Teondre always catch the worst slander,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4841,480389332235456513,Kirk Franklin - Something About the Name Jesus,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4842,475404443874508800,@jennafratello and I have been texting like 40+ year old moms all day and I have to say it's the most amusing thing ever.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4843,461988958331600896,@_brishaeee nene said No,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4844,453544964538916864,I wish I wasn't always tired man,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4845,492485268750884865,"Earlier this year, my doctor told me stay away from stress and I'll be fine, so if you feel me falling back, I'm just doing as I was told",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4846,489929679306911744,The guys need to step up and show Chef Rasmey they can run the kitchen #HellsKitchen,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4847,477262809948880896,"@elongreen ""the bullshit is getting thicker! and Leon is getting WRROOOONNGGEERRR!""",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4848,474586101584105472,Can't wait to watch the #Braves play in Turner vs. the Nationals & Pirates,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4849,475515852977373184,"""Do you think this is a game?"" #creep #dreams http://t.co/9DpFrWa8zI",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4850,478368822760439808,@CrittaJones I was screaming in my truck the whole way!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4851,481609568519090177,@lilideluxe @familiesgo that sounds like an amazing summer! #momtravelchat,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4852,481908643370385408,Love #charity #nonprofit #socialgood #philanthropy? Follow @CharityandLife on @Facebook - https://t.co/szCvVAfYMD,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4853,480073807336443904,This case is a perfect candidate for a #restorativejustice approach.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4854,476078636291096576,"RT @mlloyd1986: If this week is any indication, summer is definitely here in #swva.",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4855,479163823689981952,@Redblacknight78 daily grind! always working loll,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4856,482220275959074816,This is huge. ⚽️🇺🇸⚽️🇺🇸 #usa #ibelieve,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4857,483558661587886080,God's Morning Everybody,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4858,480718668985155584,Rachel's name on twitter is Ashley Millan and I get really confused when she retweets stuff,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4859,477914273445064704,@cCreston lol. It wasn't my idea,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4860,474696562783043584,Lira is in school. Haven’t had a normal conversation with the hussies.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4861,475381429711294464,RT @katyarhotsgames: Don't forget to check out my etsy for prints! ^^ https://t.co/99Fy4pPpzR http://t.co/D8O16s1Lfl,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4862,481119988376670208,"COMPLETE access to all my products and programs, group coaching, a tribe of like-minded people and so much more ›› http://t.co/Af7qnRWVbw",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4863,475351218135781376,RT @KeseYSN: all ham on tonight watch us work http://t.co/8rBya0PngC !!!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4864,481251144266547200,Perfect night for mini golf and a bonfireeee :),0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4865,483047925363126272,@Renee_Battle U Know Wat,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4866,476673539601604609,Let me put your hair behind ya ear and our eys connect,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4867,481758751507369985,Learn to enjoy where you are!  God Bless everyone!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4868,475845546226098176,https://t.co/5FdBZzaeHW Intriguing and captivating song and music video *~*,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4869,463777623479296001,@cyrinafiallo @CrimMinds_CBS I will be watching,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4870,462298774786699264,"my fav line from left, right lol http://t.co/lvqOb2XTK6",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4871,484016570503790592,RT @WouldOneRather: Retweet if you are cheering on USA!!! 🇺🇸🇺🇸🇺🇸 https://t.co/sM9wfcPCIc,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4872,485473126482862080,RT @jaceeleightruax: I tweeted that last night was Nigerian so u know it was good,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4873,484511703908876288,RT @mommylifeaftphd: @bookieboo A4: We LOVED @100daysrealfood lemon raspberry muffins using @NOWFoods flours. So very good! #livingnowfoods,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4874,470009050588250113,@KerryCollins21 chicken of the cave would be great for this special event #doubleplusgood,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4875,463531866612441088,My version of #cincodemayo #vancouver #pas http://t.co/gKYOtRB0nT,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4876,493238410568404992,"Ben, and I were inseparable in 8th grade. Honestly I would of lost it if things would of happened differently! So glad he's doing good.",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4877,467837982352093185,@_Brad_Harms @rebbford @sheldoncarter @moitoi I'm almost there,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4878,492318943621566466,Debating on letting David forreal my trim my hair,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4879,480918435296079872,What if i kissed you right nowww,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4880,478971959443591168,RT @Mikedopee: I want Mexico to win because i love Tacos #BrasilvsMexico,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4881,482715069584007169,RT @FilLEHMANon: @PinkeandBrowne I'm in love with you 🙊,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4882,481144457929437184,Isnt this just the best tshirt in the world https://t.co/nYDqqqXyu0,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4883,476082620862693378,RT @__RocioMartinez: My friends are seriously the fucking best.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4884,479124258820325377,A million lives by Jake Miller >>>,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4885,474362775897010177,RT @ArashMarkazi: And the Kings tie it up.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4886,475182540018696192,RT @barta27: Such a damn good show!  @BurnTheBallroom #bestband #burntheballroom,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4887,480958553822617600,"RT @bryanboy: ""vol-au-vent, Russian salad, shrimp puffs—fiercely untrendy finger food from a more conservative time.""",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4888,478416759423135745,@spicadefenders ahh the 80s,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4889,481536923169988609,After beach cocktail hour! #drinkswithmom @ Down The Shore ( Ventnor) http://t.co/Sx6YnrBssc,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4890,480385393783603200,RT @JuiceGodAP: “@KEIKOMANAMI: @PonyyPearls_ can you dm the info to the #AllGirlsParty4 👀” I need it tooooo 😩😩,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4891,477283261358424066,Tim dunking on Bosh and giving a little fist pump,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4892,477452736397467648,RT @Cam_club1716: @Wayne_Club1716  what we doing today,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4893,475385095550148609,RT @2014seniorprobs: Senior year flew by honestly,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4894,483413081473572864,@MrBoomtown23: I hope not. I'm in Orlando,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4895,478574830162542592,"RT @i_D: Full of #FRA flair, @thesocietynyc's @coraemmanuel flies the flag in our fantasy 11. http://t.co/Q40ExsoZx4 #WorldCup http://t.co/…",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4896,482539907093893120,3 more hours and I'm off to NY for the weekend 🌃🗽🎉,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4897,482680986669289473,"RT @ibid78: He-Man, in a never-ending battle against Skeletor, but also Sebastian, the castle's hair stylist, who insists he try a more mod…",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4898,478348165788073985,The battle episodes of GOT are weird because you're just cheering at VIOLENT MURDER,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4899,479455961187221504,@MJ3920_0 lol you'd have the whole alphabet on yours,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4900,475298235704045568,"@TyFox10 next Sat replace the big couch with a comfy bed full of loveable kittens,  you can start the #snugglewithyourpet selfies",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4901,478295820882935809,"If you could change your skin color to anything outside of the natural palette of skin colors, what ... — Purple ;) http://t.co/dLG1sho5Vc",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4902,475955025949519872,he Ultimate Imitator  And Jesus answered and said to them: “Take heed that no one deceives you. For many will... http://t.co/ZjzFevOwlr,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4903,480578189144518656,"He that followeth after righteousness and mercy findeth life, righteousness, and honour. http://t.co/W9DYu1tJjk",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4904,476169182934220800,Tonight's @LetsRideDC playlist from Shafer was basically made for me #tina #cher #whitney #britney,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4905,483345909699182592,RT @MAGCONTOUR: So @JackJackJohnson & @jackgilinsky are in the building,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4906,478527321284956160,"Check out ""Vibe wit a Playa(MicG)16minutesofFame"" by GL Entertainment - http://t.co/1OWXxOI0bo",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4907,479718377787625472,Took some maternity photos earlier this week | if you or someone you know is interested in a… http://t.co/blR7mZnh32,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4908,477299908555182082,@Logitech #LogitechDad loves to challenge the kiddos- althoughsometimes I know the kids honestly whip him  on  games- he smiles and goes on,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4909,481603847455248384,RT @brawlerreal: Sounds like nothing can break @WWERomanReigns confidence going into #MITB #WWE #MAINEVENT http://t.co/DZZ6plOdCI,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4910,477601076384763904,RT @AaliyahCooper10: love snapchating @malloryhough16 lil sis❤️ http://t.co/l7ACQ8SY90,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4911,475783055299207169,RT @OMGitsAliA: OpTic are hypedd,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4912,477135135322955776,"world Love What should I do after I saved the world, nobody knows? Chase smaller dreams I quess... :) Love you all",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4913,481821741585399808,RT @Wallay_: Just want July 3rd to be here already,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4914,479335718855008256,"RT @WhoTheBelTowles: “@FunnyPicsDepot: Hidden message for you, zoom in http://t.co/XEP5tcVrJ7” @eshmend @Willybob153 @patrick_coccaro @afla…",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4915,480209623064932352,@Bamma_2xS for me too!! 😤,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4916,474408154076168192,@JohnnyNBA I just think Diaw has turned himself into one of the best defenders in the NBA.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4917,477282359574667264,Ugh so excited for 22 Jump Street,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4918,482658303881658369,Just Listed! ✮ 1970s rainbow striped wrap sun dress http://t.co/KvWlRNg6XB via @Etsy http://t.co/KquLzzKk54,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4919,477841607136260097,At the office today.. @alex_zedra @alexakayy calliejhodge #vanwear #vgirls http://t.co/IP5vLgGG3a,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4920,480284873068773377,"@WhiteDoggMike but in all seriousness, tacos sound bomb rn",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4921,481269741806309376,I think i had a better hotbox last night 😏😈,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4922,476917694223368194,@EliBraden Like the late-period acting Ice Cube of rap.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4923,480406587584962560,RT @jahxjah: I just be livin man,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4924,474264515920400384,"Having a awkward coversation with this lady at urban outfitters with a sore throat , can hardly hear the poor thing 😔😔",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4925,478425567474098177,Kids share their Father’s Day wishes: The true meaning of Father’s Day as told by Valley kids           http://t.co/F8CknnZOm8,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4926,478750454084808704,"“@From_The_Songs: ""But I'm only human and I bleed when I fall down."" -Christina Perri (Human)” @BrandonBBallin1",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4927,474338276963540993,"""Look Down Look Down don't look him in the eye""",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4928,480790240593182720,@jenaaaaa_ hey Jena' 👋👋👋 .....we still gone fight tho,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4929,475709944378179584,RT @selenashair24: Such an old picture but Beautiful picture of Selena. #SelenaGomez #SelenaGomezForMMVA 💗💗💗 http://t.co/suFKytqLhF,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4930,482370859827736577,@boukendreamer That's what I mean. It looks like a game that should have more game hours.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4931,482197744128229376,@anneliesegill why not at 11! Perf time!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4932,482196699763318784,@Ashton5SOS write it in your notes,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4933,482358104982441985,I am honestly starting to believe the Pistons are going to have a shot at a first round-caliber player..,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4934,481321046532837376,RT @BAPTrend: ✯What should we trend for Daehyun's birthday? 곧 다가오는 대현군의 생일을 위해 어떤 트렌딩을 할까요?   Vote here:  https://t.co/SfSb0TCQpF http://t.…,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4935,453945122124603393,"the first music video i have ever made, for the song ""Life's Too Good"" from the ""Bedcrumbs"" self titled album coming out on 4/20/14",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4936,453201631405166593,RT @dogeatdoug: Running out of time in this week's Conjurers Comic Strip on http://t.co/4vuduSz2kQ http://t.co/z7enk3g3cw #comics #magic,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4937,452180544848420864,Bump it! Today  is a new beginning and a new start!,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4938,452286841111052288,You look like you got attacked by some PCP crazed Strippers. #Supernatural,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4939,467388470424379392,RT @PJ247Sports: 2015 prospect Tommy Champion tells Bulldawgs247 that he has committed to MSU. Becomes MSU's 13th commitment for 2015,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4940,464225734504894464,RT @_KeiganWilliams: Adaline Leigh Thigpen 👶🎀 http://t.co/3IvGHowuCJ,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4941,455142851748192256,@42lo42 5!!?! Really? Whoa..,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4942,485097207784558593,Twitter always got something going on,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4943,484039366541451264,"It's a universal truth that everyone knows every word to Allstar by Smash Mouth, whether you want to or not.",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4944,464823007614361600,#3: Secrets of the Dry Bones: Ezekiel 37:1-14 - The Mystery of a Prophet's Vision (Illuminated Bible Study Guides... http://t.co/jbnxLinRd5,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4945,467066528215470080,RT @sspecialEd: Yes when I first met my spottieottiedopalicious angel I remember that damn thing like yesterday...,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4946,491845750645854208,Always wondered how artists/producers bear so much payload when directing their own melodies and lyrics. Much respect to all artists.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4947,466086738817859586,RT @romansventures: Having dinner with @mannyfernandez and @ambassadorcio #paloalto #startups @RubiconVC @rroyse00 @DreamFunded http://t.co…,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4948,465902059405856768,"""One of the reasons I fell in love with you was because you always smiled at me for no reason""",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4949,466302988735115264,@AgronNateL looks like wooly cupgrass to me.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4950,452848257086271489,"All my fitness competitors can understand this. I NEVER do fasted cardio, but it's #competition time.… http://t.co/AsDQ264PRD",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4951,469645580600639488,"I posted 8 photos on Facebook in the album ""Kennedy Beach Shoot"" http://t.co/ioEfzxIzvW",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4952,468929961030856707,RT @Alexa2Rose: Can I get me someone who's just like me .. Maybe it would work💯,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4953,455146500792672256,Best birthday evert (at District ChopHouse and Brewery) — https://t.co/xAzArHuAyl,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4954,493209788612759552,"Someone tell me what this ""chy""stuff is.",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4955,492174277907456000,"RT @ProdigalinPA: @jdame69 @ChrisCoon4 OUR USA: ""We WANTS it we NEEDS it. They they STOLE it from us! I told you they was tricksy, I told y…",0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4956,452093466919436288,RT @TheVampsJames: Can't wait to tour Northern America with @AustinMahone,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4957,464302125380415488,That lock out season KD was roasting everybody lol,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4958,455394321240305664,RT @strochindy: The McGuire sisters always bring a smile to Father Wilmoth's face! http://t.co/rYOyhz2lHA,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4959,453653194367705089,RT @KASHISMONEY: Who TD did this hahaha http://t.co/0VjbM94BZA,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4960,453288898106761216,Here's a great pic of me and @ThunderBugTBL from his birthday this last Saturday. #goodtimes http://t.co/GgXtk3G4C7,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4961,452284144194969600,RT @UVABaseball: NO HITTER! Nathan Kirby no hits Pitt and strikes out 18 in 4-0 #UVaBase win.,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4962,451494637740384256,RT @HorrorPlaces: One of the craziest things I have ever read. http://t.co/jJX7Z0E44K,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4963,452298471908052993,I have a feeling that this was Demoii's theme song coming out of the womb.  Sean Chilson Rico Illuminati http://t.co/clHhe6fuhk,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
4964,493913194381844481,@Aqua_Jock  I stalk your bulldog enough on a daily basis. That dog is so cool. I want another,0.0,0.0634427784620475,1.0,0.5628605741590171,,,,,,,0.3131516763105323
